Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,TechSupport,Tenure,MonthlyCharge,Gender_Male,Gender_Nonbinary,Techie_TechSupport
1080,0,68,49282.33,0,7.138406,12,0,0,0,1,48.25936,197.4725,False,False,0
839,4,68,41216.81,0,12.93027,16,1,0,0,0,64.26003,202.4433,True,False,0
19415,3,89,5331.26,0,8.796259,15,0,0,0,0,48.80395,117.4392,True,False,0
92,6,75,25118.27,0,3.976308,11,0,0,0,1,47.95497,184.9715,True,False,0
5005,1,79,37908.28,0,5.908409,8,2,3,1,0,68.7146,139.9816,False,True,0
8236,1,23,33774.23,0,11.12678,6,4,1,0,0,51.30214,242.6281,False,False,0
3951,2,84,22680.7,0,11.65731,13,1,2,1,1,62.27403,202.6362,False,False,1
11147,1,70,30281.73,0,14.1675,10,0,1,0,1,58.13955,162.4689,True,False,0
2719,1,59,14570.01,0,7.824535,17,3,0,0,0,43.59094,159.9349,False,False,0
316,4,24,9349.55,0,5.569279,12,1,1,0,0,69.81507,152.4624,True,False,0
2233,6,86,103076.7,0,9.682691,15,1,0,0,1,48.15455,164.9889,False,False,0
148,4,27,76518.34,0,10.84123,12,0,1,0,0,51.95009,207.6094,True,False,0
442,4,35,7125.29,0,8.328368,14,0,1,0,0,53.77192,154.9755,True,False,0
2413,0,20,18552.63,0,9.510354,8,2,1,1,1,67.29113,187.4847,False,False,1
31860,1,46,32123.33,0,11.32285,12,1,1,0,1,54.26701,162.447,False,False,0
40685,8,29,12859.78,0,7.518135,12,1,1,0,1,66.74885,144.9889,True,False,0
16479,5,36,11898.85,0,14.80654,11,1,0,0,0,47.77726,214.9663,False,False,0
13247,0,35,12366.54,0,11.99198,11,3,0,0,0,69.91626,179.9476,True,False,0
31816,0,24,64333.45,0,12.03124,12,0,0,0,1,49.74162,255.1372,True,False,0
1227,4,50,25024.22,0,7.815643,9,0,0,0,1,49.40819,162.4833,False,False,0
21895,0,75,65841.25,0,8.914901,14,1,0,0,0,54.04994,252.6378,False,False,0
11455,2,48,10878.07,0,11.41157,16,1,1,0,1,54.95441,164.9889,True,False,0
40622,1,35,80011.9,0,6.616816,11,0,0,1,0,69.93726,137.4686,False,False,0
515,0,45,40824.52,0,15.32828,17,1,0,1,0,64.63609,149.9913,False,False,0
12846,0,88,7908.67,0,10.66732,7,2,0,0,1,70.96989,172.4567,False,False,0
341,0,84,16442.14,0,8.834703,10,3,0,0,1,54.04993,172.4885,False,False,0
22602,1,67,40683.97,0,13.47376,16,0,0,0,0,48.56111,179.9794,True,False,0
20215,3,37,25663.7,0,12.13843,13,2,1,0,0,63.69034,147.5031,False,False,0
3975,0,22,14096.28,0,6.059685,9,0,1,1,0,69.62423,174.9581,True,False,0
1470,1,85,12567.22,0,11.39425,13,1,0,1,0,71.79034,179.9476,False,False,0
1005,1,75,5979.39,0,9.303419,8,0,1,0,0,71.39672,117.4392,False,False,0
3682,3,45,21353.34,0,5.527812,14,0,1,0,0,65.80077,139.965,True,False,0
3337,0,28,36414.44,0,9.749631,12,0,0,1,0,56.37128,192.4705,True,False,0
679,0,81,13960.75,0,14.72939,7,1,2,0,0,55.00167,159.965,True,False,0
288,2,43,15157.92,0,11.88224,14,2,0,1,0,69.03254,202.65,True,False,0
1722,5,60,9483.24,0,3.340943,11,0,0,0,0,51.08527,149.9378,False,False,0
2029,1,86,18584.57,0,1.556499,16,0,0,1,1,49.6365,137.4872,True,False,1
12991,3,57,13756.92,0,8.452148,6,2,1,0,0,61.11248,172.4404,True,False,0
211,2,63,30553.58,0,11.17093,10,1,1,0,0,66.84316,202.4433,False,False,0
1531,1,79,12119.43,0,8.595822,11,3,0,0,0,52.96043,137.4686,True,False,0
25360,0,29,11000.02,0,11.22578,11,0,0,0,0,59.94749,172.4848,False,False,0
1875,3,85,48415.61,0,11.76632,14,1,3,0,1,69.14226,235.1591,False,False,0
5196,1,43,42619.82,0,9.603644,14,2,0,1,0,63.39679,127.4958,True,False,0
26719,0,25,12525.37,0,12.189,11,2,1,0,1,50.34057,182.4762,True,False,0
6023,3,83,121964.1,0,13.99225,10,2,0,0,0,69.96882,262.6106,False,False,0
3892,3,51,40926.0,0,9.180475,11,1,0,1,0,52.3021,117.4858,True,False,0
2781,0,77,9771.32,0,7.013219,10,0,1,0,1,69.09962,162.4713,True,False,0
2753,1,22,67857.57,0,6.049731,11,1,0,0,0,60.76389,210.1563,False,False,0
5241,1,44,23948.23,0,9.919418,12,2,0,0,0,54.38925,174.9755,False,False,0
1451,1,41,101429.4,0,11.86445,14,1,0,0,1,60.75202,149.9483,False,False,0
4286,0,18,87721.54,0,3.185678,8,0,1,0,0,71.23368,120.0035,False,False,0
24682,1,55,77919.02,0,13.97354,15,0,0,0,1,71.38558,237.6549,False,False,0
14357,1,46,20421.97,0,6.596348,16,4,0,1,0,61.97804,184.9785,True,False,0
884,2,29,26286.9,0,9.129574,14,1,1,0,0,68.61879,182.49,False,False,0
4408,0,70,14142.98,0,11.01629,11,2,1,0,0,52.07056,192.4404,False,False,0
8761,4,35,22046.5,0,11.09633,14,0,0,1,0,70.45979,159.965,False,False,0
27808,4,50,17020.84,0,11.55719,9,5,0,0,1,44.79742,174.9744,False,False,0
30329,1,39,42913.99,0,10.62932,10,0,0,0,0,55.98127,159.965,False,False,0
1108,0,86,9929.57,0,5.323245,15,0,0,0,0,59.49558,159.9349,False,False,0
212,0,27,34742.99,0,10.40407,15,1,0,0,0,56.68304,194.9581,True,False,0
684,2,18,57067.4,0,9.190582,9,1,0,0,1,69.5381,202.6362,True,False,0
253,2,84,43194.01,0,11.43191,12,0,2,0,0,70.49801,127.4783,False,False,0
58114,0,76,14797.51,0,9.655889,15,1,0,0,1,49.01677,119.9897,True,False,0
2060,2,26,18345.28,0,11.73824,7,2,0,0,1,68.26818,192.4567,False,False,0
6082,4,42,44832.24,0,10.88481,14,1,1,0,0,56.73616,169.9447,False,False,0
1045,0,80,22064.33,1,8.457343,10,1,1,0,0,63.09122,182.4608,False,False,0
7139,0,58,20991.61,0,8.098401,11,1,0,0,1,45.19194,172.4742,False,False,0
1641,7,20,47274.12,0,9.980253,10,0,0,0,1,53.9154,139.9512,False,False,0
923,2,77,12645.73,0,14.0785,16,1,0,0,1,70.09511,197.4725,False,False,0
1488,0,75,12035.92,0,11.25394,21,0,0,0,0,69.1503,174.9581,True,False,0
17119,0,82,94035.57,0,12.28782,21,1,0,0,0,67.19853,202.65,False,False,0
115,0,41,15816.63,0,14.67864,12,1,0,0,0,60.7425,157.4836,True,False,0
7532,2,19,78882.46,0,8.103675,12,0,1,0,0,59.21096,184.961,False,False,0
246,4,33,30989.61,0,4.778804,14,0,1,0,0,66.54966,134.9801,True,False,0
22447,0,57,8882.07,0,16.27782,18,0,0,0,0,57.50632,139.9349,True,False,0
384,3,68,28371.99,0,9.628199,10,1,0,0,0,64.52906,139.9568,False,False,0
21939,4,41,24619.98,0,9.679552,8,2,0,0,0,62.5497,240.1149,True,False,0
1476,2,89,67432.19,0,5.656324,8,0,0,0,1,61.82628,204.9496,True,False,0
11897,1,76,10037.48,0,6.909566,14,1,0,0,1,59.98863,194.9768,False,False,0
2326,0,22,44577.1,0,13.29218,13,1,0,0,0,70.32865,119.9568,True,False,0
767,2,63,46229.7,0,8.322149,11,2,0,0,0,44.52947,169.9447,False,False,0
23373,3,62,27168.77,0,8.03185,17,0,0,0,0,70.6573,192.4404,False,False,0
52484,0,50,73438.15,0,7.66642,14,0,0,0,0,71.83088,104.9629,False,True,0
7294,4,21,17870.91,0,16.15372,9,0,1,0,1,54.23655,207.4673,True,False,0
1331,2,19,35807.67,0,10.58797,16,0,0,0,0,59.3991,210.1518,True,False,0
1103,0,59,8897.04,0,14.39939,10,1,0,0,0,57.41425,202.4433,False,False,0
757,3,32,39925.59,0,8.820492,13,0,0,1,1,68.72245,92.48802,True,False,1
0,10,35,73170.66,0,4.647872,13,0,0,0,0,48.48324,114.9728,True,False,0
389,3,85,28175.21,0,12.13223,13,1,0,1,1,70.54943,162.4982,True,False,1
518,10,59,89172.4,0,8.573533,12,1,0,0,0,57.6549,149.9741,False,False,0
5979,1,55,3024.35,0,11.60999,15,3,2,0,0,63.21638,169.9671,True,False,0
20604,0,30,146544.6,0,12.10445,9,0,0,0,1,67.66242,129.9926,True,False,0
7862,0,27,26580.0,0,8.925918,15,1,1,0,0,61.39024,242.6573,False,False,0
3681,2,43,19274.89,0,11.69507,8,1,0,1,1,65.01857,149.9707,False,False,1
54413,0,52,17228.39,0,13.96182,13,1,0,0,0,63.23545,212.6228,False,False,0
356,1,76,37334.04,0,9.226263,7,0,0,0,1,70.71182,182.447,False,False,0
9725,7,47,54508.92,0,14.00312,11,1,1,1,0,69.01347,204.9634,False,False,0
412,0,84,73795.85,0,11.19186,9,0,3,0,1,67.31311,107.5286,True,False,0
10652,3,78,32695.17,0,11.46998,11,2,0,0,0,69.88786,162.4653,False,False,0
7114,2,89,40929.13,1,15.15079,5,0,0,1,0,57.06138,242.6106,False,False,0
21734,3,55,23381.3,0,10.92399,13,2,0,0,0,57.07901,127.4958,True,False,0
3064,1,68,93688.1,0,13.2191,9,2,0,1,1,68.33384,124.9643,False,False,1
1136,1,86,54539.52,0,11.7083,12,2,0,0,0,55.69275,125.0073,True,False,0
719,3,57,44270.5,0,10.90297,14,2,0,0,1,65.50792,162.4689,False,False,0
10622,2,61,61840.28,0,10.51096,11,0,1,0,0,53.53017,230.1051,False,False,0
561,2,86,41998.76,0,10.70391,9,0,0,0,0,46.21777,192.4705,False,False,0
1134,3,19,38329.67,0,9.535058,15,3,0,0,1,65.93142,194.9744,True,False,0
5123,0,58,18081.89,0,6.87882,9,1,0,1,1,61.35337,130.0244,False,False,1
27726,3,44,22690.69,0,3.892708,13,0,1,0,1,66.2968,164.9889,True,False,0
14630,0,53,13227.96,1,8.485172,17,2,0,0,1,57.10479,232.624,False,False,0
5105,3,23,6218.74,0,11.6058,13,2,0,0,0,61.9635,212.6695,False,False,0
35118,1,67,53431.85,0,4.873074,13,2,0,0,1,52.53762,184.967,False,False,0
2750,2,68,58086.96,0,6.945499,11,1,0,0,0,48.17117,142.4827,True,False,0
84,8,72,97539.36,0,11.7725,12,1,0,0,1,69.81825,265.147,True,False,0
707,1,68,23743.51,0,10.30211,14,0,0,0,1,66.19713,124.9935,False,False,0
979,2,41,43271.39,0,6.444829,11,1,0,0,1,59.53825,222.6143,False,False,0
433,8,24,34544.45,0,16.38667,16,1,0,0,1,54.64119,257.6375,False,False,0
3122,3,63,100711.6,0,8.65099,10,2,0,0,1,54.01325,162.4538,True,False,0
6279,3,50,13827.11,0,8.826254,9,0,0,0,0,63.43312,152.5022,True,False,0
1860,5,22,47461.38,0,8.637222,8,1,0,0,1,56.53814,179.9656,True,False,0
21519,3,23,36537.4,0,9.270473,10,3,0,0,0,64.9277,182.4608,False,False,0
1819,0,67,106307.8,0,7.567884,10,0,0,0,1,63.63211,159.9805,True,False,0
2465,3,27,80551.29,0,10.48875,13,1,0,0,0,49.26265,114.9509,False,False,0
6047,3,47,25130.62,0,10.85783,8,3,1,0,0,62.64968,104.9781,True,False,0
12424,3,88,20307.18,0,8.60264,14,1,1,1,0,57.86878,92.45514,False,False,0
12,3,41,29921.91,0,10.83099,10,1,0,0,0,48.39095,162.4827,False,False,0
2388,6,31,26624.15,0,9.972162,15,0,1,0,1,59.6238,275.1198,False,False,0
1148,1,76,39070.38,0,10.9073,11,1,0,0,0,61.30659,172.4705,True,False,0
10621,3,57,12515.49,0,6.229402,9,2,2,0,0,64.29382,207.6094,True,False,0
25240,4,39,42914.32,0,13.19651,9,0,2,0,1,51.62495,202.6362,False,False,0
1098,0,39,112803.7,0,7.577211,17,1,0,0,0,53.07792,172.4624,False,False,0
479,2,65,27669.81,0,10.29073,12,0,1,0,0,68.57417,190.127,False,False,0
146,2,55,22011.62,0,13.36178,12,3,0,0,0,63.73496,275.1336,True,False,0
1442,3,77,1737.57,0,10.49734,9,2,0,0,0,59.66552,230.1344,False,False,0
2696,2,21,93786.55,0,15.27078,10,1,1,0,0,63.7669,255.1555,True,False,0
3015,1,33,83992.54,0,9.988389,13,0,0,0,0,49.92224,152.4555,False,False,0
217,1,21,72202.98,0,5.921325,12,1,0,0,1,45.8143,117.472,True,False,0
1408,1,73,48830.79,0,7.277887,13,2,0,0,0,69.348,167.4564,False,False,0
4022,1,89,22892.91,0,8.011535,13,1,0,0,0,66.31286,220.1149,True,False,0
3074,2,34,42532.49,0,7.107692,12,0,2,1,0,71.27541,149.9845,True,False,0
237,4,19,9566.65,0,14.04224,5,2,0,0,0,66.99456,202.65,False,False,0
29007,1,40,45822.57,0,12.31779,12,0,0,0,0,59.90148,169.9378,False,True,0
2084,2,72,74964.31,0,9.513491,7,2,0,0,0,47.30434,149.9378,True,False,0
353,1,49,40675.75,0,12.89979,10,0,1,0,0,52.09557,104.9781,True,False,0
26563,2,65,45020.53,0,8.595477,10,2,0,0,0,61.37365,114.9509,True,False,0
1312,1,89,13219.33,0,5.341231,10,1,0,0,1,49.61909,265.147,True,False,0
46041,3,44,24283.07,0,8.6976,12,1,0,0,0,53.96674,144.9607,True,False,0
687,0,42,24137.89,1,6.390988,6,2,0,0,0,56.26118,230.1344,True,False,0
1277,4,41,12083.45,0,7.774689,15,1,0,0,0,59.49517,104.9923,True,False,0
139,1,37,22019.01,0,8.517013,13,1,0,0,1,47.2887,165.0182,True,False,0
3015,4,23,54773.38,0,6.301705,8,2,3,0,0,47.99026,220.1323,True,False,0
286,7,67,23372.7,0,12.69243,11,0,0,0,0,60.89564,230.1051,False,False,0
502,0,36,42670.92,0,11.92901,12,2,0,0,0,56.56535,130.0064,True,False,0
34642,2,23,50865.2,0,12.50796,11,1,1,0,1,70.32404,104.9643,False,False,0
5402,1,60,82148.12,1,6.273619,9,0,0,0,0,45.09367,242.6106,True,False,0
780,1,61,38613.68,0,11.08536,15,1,0,0,1,58.77685,194.9768,True,False,0
50,0,52,142974.0,0,5.192264,7,1,0,0,0,56.81197,142.4827,False,False,0
14019,0,63,62262.35,0,15.93197,10,3,0,0,0,44.39952,157.4836,False,False,0
380,8,68,41111.2,0,1.636634,12,0,0,0,1,48.10173,159.9656,True,False,0
284,1,44,15907.11,0,13.58049,16,2,1,0,1,68.29561,195.0062,True,False,0
1347,1,25,36116.64,0,5.542608,9,2,0,0,0,63.64732,172.4555,True,False,0
48382,3,50,12691.05,0,10.49766,11,0,0,0,1,66.60033,200.1185,False,False,0
1678,1,55,35731.92,0,1.923689,12,1,1,0,1,60.11026,220.1478,False,False,0
348,1,38,41361.07,0,14.38651,13,0,1,0,0,43.8884,149.9621,True,False,0
2692,4,49,40059.29,0,8.189489,12,0,0,0,1,66.49135,174.9919,True,False,0
1215,6,81,62613.43,0,11.44144,13,1,1,0,0,64.00973,134.9509,True,False,0
2282,4,64,15678.41,0,9.26731,11,0,3,1,0,63.88775,230.1344,False,False,0
752,1,51,49188.96,0,15.30265,13,0,0,0,0,56.56864,159.9349,True,False,0
415,0,71,11091.71,0,9.779993,10,2,0,0,0,44.92225,210.1518,True,False,0
42614,4,49,13218.2,0,7.295501,15,1,3,0,0,59.82583,139.9349,True,False,0
194,4,62,16076.21,0,11.22957,5,1,0,1,0,63.84542,159.9476,False,False,0
10034,3,68,16657.89,0,10.36617,13,0,0,1,1,66.86351,162.5007,False,False,1
258,2,76,17355.79,0,9.738467,6,0,0,0,0,58.50292,114.9509,False,True,0
39523,0,29,26280.72,1,8.566455,14,2,0,0,1,45.91201,232.6707,True,False,0
28709,2,38,77580.3,0,14.12839,6,3,0,0,0,66.43229,174.9581,True,False,0
711,10,69,29758.35,0,15.98941,14,0,0,1,1,69.50693,114.9838,False,False,1
3708,0,83,33203.62,0,12.49614,10,1,1,0,1,49.53164,184.9647,False,True,0
103,2,26,87230.5,0,13.98565,14,1,1,0,0,37.33507,112.4551,True,False,0
4799,6,47,24395.72,0,10.11921,10,1,0,0,0,68.08474,104.9781,True,False,0
48099,3,18,28961.72,0,7.142391,6,1,1,0,0,42.64646,150.0208,True,False,0
1276,3,65,82191.44,0,7.081175,16,1,0,0,0,63.42517,117.4835,True,False,0
2128,2,43,86114.5,0,12.58727,14,1,0,0,0,68.80222,232.652,False,False,0
264,8,22,10000.49,0,13.05148,11,2,0,0,0,59.9755,175.0048,False,False,0
429,1,45,66987.12,0,8.969212,6,0,1,0,0,64.29675,255.1336,False,False,0
39088,2,54,92667.03,0,16.70921,8,1,1,0,1,44.04708,200.1185,False,False,0
194,0,66,21304.2,0,5.412992,19,1,0,0,0,44.60874,147.4738,False,False,0
8778,0,53,15849.62,0,9.757767,12,0,0,0,0,58.80144,159.9794,False,False,0
30804,7,24,34593.77,0,10.10075,11,0,0,0,1,40.91782,127.475,True,False,0
10728,0,29,33140.57,0,7.638651,8,2,0,0,0,67.87033,182.4608,False,False,0
4709,3,44,46926.44,0,6.470752,11,1,0,0,1,62.76856,159.9805,False,False,0
259,0,57,4547.32,0,9.775597,18,1,0,0,1,61.45515,207.4974,True,False,0
323,0,42,8651.06,0,4.132345,12,2,1,0,1,64.22853,107.482,False,False,0
137,0,56,93783.49,0,10.29519,13,2,0,0,1,48.25673,149.9778,False,False,0
9572,2,34,30483.16,0,5.963307,14,0,0,0,0,45.15306,179.9476,False,True,0
7762,0,47,55327.65,0,9.483539,10,0,0,0,0,69.05527,147.4564,False,False,0
170,3,86,8792.33,0,9.838368,6,0,0,1,0,47.02083,147.4421,True,False,0
27186,2,39,112687.7,0,11.05441,17,2,0,0,0,55.54544,124.9781,False,False,0
1508,4,73,52716.21,0,11.18538,12,1,1,0,1,44.29563,174.9699,True,False,0
965,3,64,10093.41,0,14.15526,6,2,1,0,0,51.83423,230.1344,False,False,0
6754,1,43,14074.23,0,10.47636,12,0,0,0,0,50.68244,220.1323,False,False,0
2349,4,66,118983.0,0,11.793,13,1,1,0,0,70.23581,159.9476,True,False,0
16487,2,78,61852.29,0,12.74847,13,2,0,0,0,54.28465,169.9447,False,False,0
61495,1,66,62184.87,0,11.21132,12,0,0,0,0,67.96008,230.1051,True,False,0
22388,2,44,18216.49,0,8.497025,12,3,1,0,1,71.11595,129.9778,False,False,0
23790,0,49,56905.46,0,8.430619,14,1,0,1,0,56.1113,129.9621,True,False,0
403,1,34,110491.4,0,14.08607,12,2,1,0,1,53.90815,104.9643,True,False,0
535,4,40,62662.78,0,10.06822,10,0,0,0,1,59.15954,169.9928,False,False,0
3317,0,80,51063.25,0,8.46938,17,0,0,0,1,61.52081,174.9699,True,False,0
3929,1,83,3945.76,0,2.607278,10,0,0,0,0,66.72374,222.6326,True,False,0
464,4,27,36461.2,0,12.25094,17,0,1,0,1,59.7815,144.9889,True,False,0
681,2,79,21391.25,0,14.14454,15,1,0,1,0,50.01323,147.4738,False,False,0
2945,3,27,46593.83,0,10.52806,10,1,0,0,0,61.95264,127.4958,False,False,0
2963,8,66,34865.54,0,14.55144,12,0,0,1,0,62.95177,137.4836,False,False,0
168,6,77,47631.91,0,12.84811,10,1,0,0,1,51.58437,235.1591,True,False,0
827,4,31,15481.45,0,7.750073,15,0,0,0,1,71.32292,194.9525,False,False,0
408,2,69,26281.66,0,7.043749,19,1,2,0,0,70.02963,114.9658,True,False,0
135,0,74,59234.25,0,6.978157,11,2,1,1,0,46.63035,137.4392,True,False,0
3096,0,51,40202.64,0,9.687823,12,0,2,0,0,46.50319,147.4713,False,False,0
5933,0,58,34267.42,0,15.80681,11,2,0,0,0,69.9263,255.1336,False,False,0
684,0,87,20519.11,0,15.63468,12,0,0,0,1,63.86407,152.466,False,False,0
531,1,33,24629.69,0,7.649459,10,0,0,0,1,63.60301,215.1591,False,False,0
2716,1,50,17036.62,0,8.652966,10,1,1,1,0,62.57813,139.9349,False,False,0
2930,3,67,41522.19,0,9.027027,14,0,0,0,0,57.08875,172.4579,False,False,0
106,1,63,45907.32,0,8.851285,13,0,2,0,0,62.56329,182.4676,True,False,0
1544,5,77,34004.09,0,10.0382,9,0,1,0,0,41.14853,194.9581,True,False,0
1927,4,76,77874.21,0,10.61363,18,1,1,0,1,42.52243,172.5104,False,False,0
22,6,67,23180.99,0,7.540516,8,1,1,0,0,57.43857,184.9785,True,False,0
330,0,49,12958.74,0,2.783453,2,2,0,0,0,54.84444,172.4624,False,False,0
3128,0,88,6362.72,0,10.41772,13,4,0,0,0,58.19013,217.484,False,False,0
1028,0,57,43104.69,0,8.639261,15,0,0,1,0,49.99506,124.9607,True,False,0
37080,0,67,18759.85,0,11.57551,11,0,0,1,0,69.37716,187.6094,True,False,0
1686,0,81,25971.15,0,14.92648,8,1,0,0,0,64.63454,127.4738,False,False,0
444,3,66,34568.72,0,10.41068,12,2,0,0,0,62.32227,262.6106,True,False,0
1755,1,71,41217.44,0,9.093249,11,2,0,0,1,69.03225,162.4982,False,False,0
34276,2,63,108805.1,0,12.19485,12,1,2,0,0,51.58906,177.6508,False,False,0
192,1,29,59954.4,0,9.015432,7,0,0,1,0,70.77308,117.4392,True,False,0
7458,2,27,68388.05,1,6.170637,13,1,0,1,0,38.36776,240.1149,False,False,0
33240,0,51,33535.84,0,10.50958,10,2,1,0,0,64.86671,179.9794,True,False,0
8052,4,45,40964.54,0,10.97509,12,1,1,1,0,65.31996,149.9598,False,False,0
19345,0,69,46403.85,0,8.293686,12,3,0,0,0,71.25511,187.4811,True,False,0
6888,1,87,113865.7,0,4.984025,20,0,0,0,0,41.37315,129.9598,False,False,0
6213,2,30,16210.49,0,8.699742,12,1,0,0,1,60.7303,245.132,False,False,0
1452,1,63,37904.65,0,15.73786,12,0,0,0,0,53.82086,149.9378,False,False,0
1032,2,28,25214.35,0,6.821288,15,0,0,0,0,68.86725,137.4392,True,False,0
2430,5,28,82784.14,0,8.923752,17,0,0,0,1,66.31705,147.4601,False,False,0
1540,0,64,24397.51,0,5.939723,17,1,0,0,0,68.82379,139.9792,True,False,0
21981,1,25,36700.44,0,12.70422,11,0,0,0,0,59.28871,159.9642,False,False,0
52802,0,59,50956.85,0,6.436661,14,1,1,1,1,63.95686,192.4885,False,False,1
9248,1,40,51463.12,0,9.810217,8,2,0,0,0,47.91529,202.4433,True,False,0
47067,0,88,32152.08,0,13.29565,13,1,0,0,0,48.68893,275.1336,True,False,0
3685,0,62,6093.26,0,9.018622,12,2,1,0,0,67.04659,112.4844,False,False,0
3112,2,36,45399.13,0,10.60927,11,0,0,0,0,45.23339,114.9976,True,False,0
2593,3,68,22555.47,1,15.2165,16,0,0,1,0,47.57047,190.1737,True,False,0
2783,5,87,20009.09,0,11.0701,12,1,1,0,0,63.70026,160.0013,True,False,0
33235,3,50,17201.71,0,10.99852,11,0,0,0,0,43.63637,104.9781,False,False,0
9936,2,24,48510.35,0,17.07819,13,0,0,0,0,55.67036,174.9882,False,False,0
20322,1,54,26029.85,0,10.74527,5,0,0,0,1,70.18772,255.1417,False,False,0
1111,1,63,8460.1,0,4.95574,13,0,1,0,0,62.281,242.6106,False,False,0
5028,2,69,54874.47,0,10.07715,11,2,1,0,0,53.13301,220.1615,False,False,0
392,0,87,14356.43,0,10.76499,13,0,2,0,1,58.79677,124.9643,False,False,0
94512,3,78,9726.8,0,9.282099,12,0,0,0,0,64.91269,114.9728,False,False,0
4022,2,66,20656.27,0,7.275267,15,0,0,0,1,71.14876,225.1786,True,False,0
40684,8,45,31525.05,0,14.32129,9,0,0,1,1,65.80384,267.6427,True,False,1
72332,1,76,23177.92,1,11.86676,8,0,0,0,1,71.20051,235.1591,False,False,0
996,0,78,22715.5,0,11.34172,12,0,1,1,1,67.19921,207.4974,False,False,1
18532,1,75,71117.01,0,12.01013,9,1,1,0,1,41.4761,137.4872,False,False,0
2869,4,71,11422.46,0,5.644966,18,0,0,0,0,62.07668,94.97283,False,False,0
56838,0,20,41691.46,0,14.73499,12,1,1,0,0,67.65143,162.4827,True,False,0
4180,0,38,38947.81,0,14.64391,15,1,0,0,1,46.87676,172.4567,True,False,0
17733,2,32,10843.0,0,9.869142,14,1,0,0,1,63.71587,187.4974,True,False,0
13864,3,69,25605.4,0,14.22418,11,1,1,0,1,65.11128,204.9797,False,False,0
418,1,70,19777.62,0,10.93134,13,0,1,0,1,68.67996,164.967,True,False,0
5973,3,64,2855.7,0,8.994296,12,1,0,0,0,65.46719,182.4433,False,False,0
86703,1,83,51221.88,0,7.336984,11,2,3,0,0,54.80402,162.4676,False,False,0
286,4,35,8094.06,0,13.17715,16,1,1,0,0,64.91211,102.4746,True,False,0
1368,2,32,46946.66,0,11.74543,8,1,0,0,0,40.50993,142.4526,False,False,0
8823,8,37,8054.38,0,9.159402,12,0,1,0,1,66.89083,184.967,True,False,0
11880,2,30,10000.11,0,11.93376,11,1,1,0,0,61.46682,92.5018,False,False,0
29693,0,19,63428.97,0,10.37937,13,1,2,0,0,62.52627,174.9882,False,False,0
25948,10,88,24372.54,0,10.84727,9,2,1,0,0,61.61486,124.9781,True,False,0
535,6,74,63807.18,0,7.163909,9,1,1,1,0,57.9625,257.6513,False,False,0
21156,2,77,20826.26,0,10.95093,10,3,0,0,1,67.05692,222.6362,True,False,0
1518,1,55,81149.0,0,6.209465,12,1,0,0,0,55.19347,162.4827,True,False,0
2190,1,73,81282.63,0,7.073565,12,1,0,1,1,56.05747,162.4538,False,False,1
12919,1,47,51475.44,0,14.35929,8,3,1,0,0,67.3458,162.4676,False,False,0
1351,4,71,52458.7,0,11.32763,13,2,1,0,0,64.15093,137.4392,True,False,0
68,2,22,43665.61,0,7.99375,15,1,1,0,0,50.80222,152.4579,True,False,0
1195,2,77,25195.32,0,11.33011,9,1,0,0,1,50.11484,147.4601,False,False,0
528,0,62,89413.31,0,7.765869,7,0,0,0,1,48.53271,159.9512,True,False,0
6874,1,48,41192.11,0,12.30708,11,2,0,0,1,51.83967,194.9699,False,False,0
503,2,59,31633.68,0,7.950571,10,2,1,1,0,66.94354,92.5018,False,False,0
10712,4,38,23142.81,0,11.36718,13,1,2,0,0,46.91449,149.989,True,False,0
21607,0,44,29615.36,0,7.978277,5,2,1,0,0,59.50705,125.0073,True,False,0
17766,2,19,13774.14,0,7.457468,12,0,1,0,0,64.50684,149.9621,True,False,0
428,1,37,46014.14,0,9.462504,12,1,1,0,1,67.69622,220.1185,False,False,0
331,1,86,33294.8,0,8.815571,9,0,2,0,0,67.97118,134.9801,True,False,0
11161,0,77,48838.86,0,11.66965,12,0,0,1,0,67.4709,117.4392,False,False,0
25815,2,38,31308.75,0,11.14597,11,0,0,0,0,58.12362,152.4624,True,False,0
2077,1,65,14606.55,0,11.64985,9,1,0,0,0,69.02789,255.1336,False,False,0
9103,0,64,28399.99,0,7.9732,11,1,0,0,0,56.08228,159.9349,False,False,0
863,1,45,26524.51,0,12.97926,19,1,1,0,0,67.26256,187.4811,True,False,0
413,1,25,40583.58,0,7.543264,9,1,0,1,1,65.02015,222.6609,False,False,1
2088,1,19,15332.39,0,11.04764,10,0,2,0,1,54.98522,252.624,False,False,0
7397,7,42,78971.09,0,9.525291,10,1,1,0,0,70.1758,94.97283,True,False,0
3735,1,55,60744.3,0,4.923971,13,0,0,0,1,59.16562,219.9902,True,False,0
6487,1,34,96579.4,0,14.23961,9,2,1,1,0,66.89669,104.9781,False,False,0
1285,2,84,9273.52,0,8.497383,16,1,1,1,1,65.37201,184.9647,False,True,1
679,2,52,26556.47,0,9.962435,8,1,0,0,0,49.54115,104.9923,False,False,0
1888,0,46,64782.28,0,11.14118,15,3,0,0,1,59.43728,159.9656,False,False,0
3144,1,27,16257.6,0,7.454729,11,1,1,0,1,56.37209,174.9744,False,False,0
1921,4,47,15898.57,0,5.102942,11,1,2,1,0,58.21476,184.9634,True,False,0
